1059,3,2025-01-01T17:50:00,83.1
1060,1,2025-01-01T18:00:00,84.0
1061,2,2025-01-01T18:10:00,84.9
1062,3,2025-01-01T18:20:00,85.8
1063,1,2025-01-01T18:30:00,86.7
1064,2,2025-01-01T18:40:00,87.6
1065,3,2025-01-01T18:50:00,88.5
1066,1,2025-01-01T19:00:00,89.4
1067,2,2025-01-01T19:10:00,90.3
1068,3,2025-01-01T19:20:00,91.2
1069,1,2025-01-01T19:30:00,92.1
1070,2,2025-01-01T19:40:00,30.0
1071,3,2025-01-01T19:50:00,30.9
1072,1,2025-01-01T20:00:00,31.8
1073,2,2025-01-01T20:10:00,32.7
1074,3,2025-01-01T20:20:00,33.6
1075,1,2025-01-01T20:30:00,34.5
1076,2,2025-01-01T20:40:00,35.4
1077,3,2025-01-01T20:50:00,36.3
1078,1,2025-01-01T21:00:00,37.2
1079,2,2025-01-01T21:10:00,38.1
1080,3,2025-01-01T21:20:00,39.0
1081,1,2025-01-01T21:30:00,39.9
1082,2,2025-01-01T21:40:00,40.8
1083,3,2025-01-01T21:50:00,41.7
1084,1,2025-01-01T22:00:00,42.6
1085,2,2025-01-01T22:10:00,43.5
1086,3,2025-01-01T22:20:00,44.4
1087,1,2025-01-01T22:30:00,45.3
1088,2,2025-01-01T22:40:00,46.2
1089,3,2025-01-01T22:50:00,47.1
1090,1,2025-01-01T23:00:00,48.0
1091,2,2025-01-01T23:10:00,48.9
1092,3,2025-01-01T23:20:00,49.8
1093,1,2025-01-01T23:30:00,50.7
1094,2,2025-01-01T23:40:00,51.6
1095,3,2025-01-01T23:50:00,52.5
1096,1,2025-01-02T00:00:00,53.4
1097,2,2025-01-02T00:10:00,54.3
1098,3,2025-01-02T00:20:00,55.2
1099,1,2025-01-02T00:30:00,56.1
1100,2,2025-01-02T00:40:00,57.0
1101,3,2025-01-02T00:50:00,57.9
1102,1,2025-01-02T01:00:00,58.8
1103,2,2025-01-02T01:10:00,59.7
1104,3,2025-01-02T01:20:00,60.6
1105,1,2025-01-02T01:30:00,61.5
1106,2,2025-01-02T01:40:00,62.4
1107,3,2025-01-02T01:50:00,63.3
1108,1,2025-01-02T02:00:00,64.2
1109,2,2025-01-02T02:10:00,65.1
1110,3,2025-01-02T02:20:00,66.0
1111,1,2025-01-02T02:30:00,66.9
1112,2,2025-01-02T02:40:00,67.8
1113,3,2025-01-02T02:50:00,68.7
1114,1,2025-01-02T03:00:00,69.6
1115,2,2025-01-02T03:10:00,70.5
1116,3,2025-01-02T03:20:00,71.4
1117,1,2025-01-02T03:30:00,72.3
1118,2,2025-01-02T03:40:00,73.2
1119,3,2025-01-02T03:50:00,74.1
1120,1,2025-01-02T04:00:00,75.0
1121,2,2025-01-02T04:10:00,75.9
1122,3,2025-01-02T04:20:00,76.8
1123,1,2025-01-02T04:30:00,77.7
1124,2,2025-01-02T04:40:00,78.6
1125,3,2025-01-02T04:50:00,79.5
1126,1,2025-01-02T05:00:00,80.4
1127,2,2025-01-02T05:10:00,81.3
1128,3,2025-01-02T05:20:00,82.2
1129,1,2025-01-02T05:30:00,83.1
1130,2,2025-01-02T05:40:00,84.0
1131,3,2025-01-02T05:50:00,84.9
1132,1,2025-01-02T06:00:00,85.8
1133,2,2025-01-02T06:10:00,86.7
1134,3,2025-01-02T06:20:00,87.6
1135,1,2025-01-02T06:30:00,88.5
1136,2,2025-01-02T06:40:00,89.4
1137,3,2025-01-02T06:50:00,90.3
1138,1,2025-01-02T07:00:00,91.2
1139,2,2025-01-02T07:10:00,92.1
1140,3,2025-01-02T07:20:00,30.0
1141,1,2025-01-02T07:30:00,30.9
1142,2,2025-01-02T07:40:00,31.8
1143,3,2025-01-02T07:50:00,32.7
1144,1,2025-01-02T08:00:00,33.6
1145,2,2025-01-02T08:10:00,34.5
1146,3,2025-01-02T08:20:00,35.4
1147,1,2025-01-02T08:30:00,36.3
1148,2,2025-01-02T08:40:00,37.2
1149,3,2025-01-02T08:50:00,38.1
1150,1,2025-01-02T09:00:00,39.0
1151,2,2025-01-02T09:10:00,39.9
1152,3,2025-01-02T09:20:00,40.8
1153,1,2025-01-02T09:30:00,41.7
1154,2,2025-01-02T09:40:00,42.6
1155,3,2025-01-02T09:50:00,43.5
1156,1,2025-01-02T10:00:00,44.4
1157,2,2025-01-02T10:10:00,45.3
1158,3,2025-01-02T10:20:00,46.2
1159,1,2025-01-02T10:30:00,47.1
1160,2,2025-01-02T10:40:00,48.0
1161,3,2025-01-02T10:50:00,48.9
1162,1,2025-01-02T11:00:00,49.8
1163,2,2025-01-02T11:10:00,50.7
1164,3,2025-01-02T11:20:00,51.6
1165,1,2025-01-02T11:30:00,52.5
1166,2,2025-01-02T11:40:00,53.4
1167,3,2025-01-02T11:50:00,54.3
1168,1,2025-01-02T12:00:00,55.2
1169,2,2025-01-02T12:10:00,56.1
1170,3,2025-01-02T12:20:00,57.0
1171,1,2025-01-02T12:30:00,57.9
1172,2,2025-01-02T12:40:00,58.8
1173,3,2025-01-02T12:50:00,59.7
1174,1,2025-01-02T13:00:00,60.6
1175,2,2025-01-02T13:10:00,61.5
1176,3,2025-01-02T13:20:00,62.4
1177,1,2025-01-02T13:30:00,63.3
1178,2,2025-01-02T13:40:00,64.2
1179,3,2025-01-02T13:50:00,65.1
1180,1,2025-01-02T14:00:00,66.0
1181,2,2025-01-02T14:10:00,66.9
1182,3,2025-01-02T14:20:00,67.8
1183,1,2025-01-02T14:30:00,68.7
1184,2,2025-01-02T14:40:00,69.6
1185,3,2025-01-02T14:50:00,70.5
1186,1,2025-01-02T15:00:00,71.4
1187,2,2025-01-02T15:10:00,72.3
1188,3,2025-01-02T15:20:00,73.2
1189,1,2025-01-02T15:30:00,74.1
1190,2,2025-01-02T15:40:00,75.0
1191,3,2025-01-02T15:50:00,75.9
1192,1,2025-01-02T16:00:00,76.8
1193,2,2025-01-02T16:10:00,77.7
1194,3,2025-01-02T16:20:00,78.6
1195,1,2025-01-02T16:30:00,79.5
1196,2,2025-01-02T16:40:00,80.4
1197,3,2025-01-02T16:50:00,81.3
1198,1,2025-01-02T17:00:00,82.2
1199,2,2025-01-02T17:10:00,83.1
