1553,1,2025-01-02T09:30:00,41.7
1554,2,2025-01-02T09:40:00,42.6
1555,3,2025-01-02T09:50:00,43.5
1556,1,2025-01-02T10:00:00,44.4
1557,2,2025-01-02T10:10:00,45.3
1558,3,2025-01-02T10:20:00,46.2
1559,1,2025-01-02T10:30:00,47.1
1560,2,2025-01-02T10:40:00,48.0
1561,3,2025-01-02T10:50:00,48.9
1562,1,2025-01-02T11:00:00,49.8
1563,2,2025-01-02T11:10:00,50.7
1564,3,2025-01-02T11:20:00,51.6
1565,1,2025-01-02T11:30:00,52.5
1566,2,2025-01-02T11:40:00,53.4
1567,3,2025-01-02T11:50:00,54.3
1568,1,2025-01-02T12:00:00,55.2
1569,2,2025-01-02T12:10:00,56.1
1570,3,2025-01-02T12:20:00,57.0
1571,1,2025-01-02T12:30:00,57.9
1572,2,2025-01-02T12:40:00,58.8
1573,3,2025-01-02T12:50:00,59.7
1574,1,2025-01-02T13:00:00,60.6
1575,2,2025-01-02T13:10:00,61.5
1576,3,2025-01-02T13:20:00,62.4
1577,1,2025-01-02T13:30:00,63.3
1578,2,2025-01-02T13:40:00,64.2
1579,3,2025-01-02T13:50:00,65.1
1580,1,2025-01-02T14:00:00,66.0
1581,2,2025-01-02T14:10:00,66.9
1582,3,2025-01-02T14:20:00,67.8
1583,1,2025-01-02T14:30:00,68.7
1584,2,2025-01-02T14:40:00,69.6
1585,3,2025-01-02T14:50:00,70.5
1586,1,2025-01-02T15:00:00,71.4
1587,2,2025-01-02T15:10:00,72.3
1588,3,2025-01-02T15:20:00,73.2
1589,1,2025-01-02T15:30:00,74.1
1590,2,2025-01-02T15:40:00,75.0
1591,3,2025-01-02T15:50:00,75.9
1592,1,2025-01-02T16:00:00,76.8
1593,2,2025-01-02T16:10:00,77.7
1594,3,2025-01-02T16:20:00,78.6
1595,1,2025-01-02T16:30:00,79.5
1596,2,2025-01-02T16:40:00,80.4
1597,3,2025-01-02T16:50:00,81.3
1598,1,2025-01-02T17:00:00,82.2
1599,2,2025-01-02T17:10:00,83.1
