1671,3,2025-01-01T19:50:00,30.9
1672,1,2025-01-01T20:00:00,31.8
1673,2,2025-01-01T20:10:00,32.7
1674,3,2025-01-01T20:20:00,33.6
1675,1,2025-01-01T20:30:00,34.5
1676,2,2025-01-01T20:40:00,35.4
1677,3,2025-01-01T20:50:00,36.3
1678,1,2025-01-01T21:00:00,37.2
1679,2,2025-01-01T21:10:00,38.1
1680,3,2025-01-01T21:20:00,39.0
1681,1,2025-01-01T21:30:00,39.9
1682,2,2025-01-01T21:40:00,40.8
1683,3,2025-01-01T21:50:00,41.7
1684,1,2025-01-01T22:00:00,42.6
1685,2,2025-01-01T22:10:00,43.5
1686,3,2025-01-01T22:20:00,44.4
1687,1,2025-01-01T22:30:00,45.3
1688,2,2025-01-01T22:40:00,46.2
1689,3,2025-01-01T22:50:00,47.1
1690,1,2025-01-01T23:00:00,48.0
1691,2,2025-01-01T23:10:00,48.9
1692,3,2025-01-01T23:20:00,49.8
1693,1,2025-01-01T23:30:00,50.7
1694,2,2025-01-01T23:40:00,51.6
1695,3,2025-01-01T23:50:00,52.5
1696,1,2025-01-02T00:00:00,53.4
1697,2,2025-01-02T00:10:00,54.3
1698,3,2025-01-02T00:20:00,55.2
1699,1,2025-01-02T00:30:00,56.1
1700,2,2025-01-02T00:40:00,57.0
1701,3,2025-01-02T00:50:00,57.9
1702,1,2025-01-02T01:00:00,58.8
1703,2,2025-01-02T01:10:00,59.7
1704,3,2025-01-02T01:20:00,60.6
1705,1,2025-01-02T01:30:00,61.5
1706,2,2025-01-02T01:40:00,62.4
1707,3,2025-01-02T01:50:00,63.3
1708,1,2025-01-02T02:00:00,64.2
1709,2,2025-01-02T02:10:00,65.1
1710,3,2025-01-02T02:20:00,66.0
1711,1,2025-01-02T02:30:00,66.9
1712,2,2025-01-02T02:40:00,67.8
1713,3,2025-01-02T02:50:00,68.7
1714,1,2025-01-02T03:00:00,69.6
1715,2,2025-01-02T03:10:00,70.5
1716,3,2025-01-02T03:20:00,71.4
1717,1,2025-01-02T03:30:00,72.3
1718,2,2025-01-02T03:40:00,73.2
1719,3,2025-01-02T03:50:00,74.1
1720,1,2025-01-02T04:00:00,75.0
1721,2,2025-01-02T04:10:00,75.9
1722,3,2025-01-02T04:20:00,76.8
1723,1,2025-01-02T04:30:00,77.7
1724,2,2025-01-02T04:40:00,78.6
1725,3,2025-01-02T04:50:00,79.5
1726,1,2025-01-02T05:00:00,80.4
1727,2,2025-01-02T05:10:00,81.3
1728,3,2025-01-02T05:20:00,82.2
1729,1,2025-01-02T05:30:00,83.1
1730,2,2025-01-02T05:40:00,84.0
1731,3,2025-01-02T05:50:00,84.9
1732,1,2025-01-02T06:00:00,85.8
1733,2,2025-01-02T06:10:00,86.7
1734,3,2025-01-02T06:20:00,87.6
1735,1,2025-01-02T06:30:00,88.5
1736,2,2025-01-02T06:40:00,89.4
1737,3,2025-01-02T06:50:00,90.3
1738,1,2025-01-02T07:00:00,91.2
1739,2,2025-01-02T07:10:00,92.1
1740,3,2025-01-02T07:20:00,30.0
1741,1,2025-01-02T07:30:00,30.9
1742,2,2025-01-02T07:40:00,31.8
1743,3,2025-01-02T07:50:00,32.7
1744,1,2025-01-02T08:00:00,33.6
1745,2,2025-01-02T08:10:00,34.5
1746,3,2025-01-02T08:20:00,35.4
1747,1,2025-01-02T08:30:00,36.3
1748,2,2025-01-02T08:40:00,37.2
1749,3,2025-01-02T08:50:00,38.1
1750,1,2025-01-02T09:00:00,39.0
1751,2,2025-01-02T09:10:00,39.9
1752,3,2025-01-02T09:20:00,40.8
1753,1,2025-01-02T09:30:00,41.7
1754,2,2025-01-02T09:40:00,42.6
1755,3,2025-01-02T09:50:00,43.5
1756,1,2025-01-02T10:00:00,44.4
1757,2,2025-01-02T10:10:00,45.3
1758,3,2025-01-02T10:20:00,46.2
1759,1,2025-01-02T10:30:00,47.1
1760,2,2025-01-02T10:40:00,48.0
1761,3,2025-01-02T10:50:00,48.9
1762,1,2025-01-02T11:00:00,49.8
1763,2,2025-01-02T11:10:00,50.7
1764,3,2025-01-02T11:20:00,51.6
1765,1,2025-01-02T11:30:00,52.5
1766,2,2025-01-02T11:40:00,53.4
1767,3,2025-01-02T11:50:00,54.3
1768,1,2025-01-02T12:00:00,55.2
1769,2,2025-01-02T12:10:00,56.1
1770,3,2025-01-02T12:20:00,57.0
1771,1,2025-01-02T12:30:00,57.9
1772,2,2025-01-02T12:40:00,58.8
1773,3,2025-01-02T12:50:00,59.7
1774,1,2025-01-02T13:00:00,60.6
1775,2,2025-01-02T13:10:00,61.5
1776,3,2025-01-02T13:20:00,62.4
1777,1,2025-01-02T13:30:00,63.3
1778,2,2025-01-02T13:40:00,64.2
1779,3,2025-01-02T13:50:00,65.1
1780,1,2025-01-02T14:00:00,66.0
1781,2,2025-01-02T14:10:00,66.9
1782,3,2025-01-02T14:20:00,67.8
1783,1,2025-01-02T14:30:00,68.7
1784,2,2025-01-02T14:40:00,69.6
1785,3,2025-01-02T14:50:00,70.5
1786,1,2025-01-02T15:00:00,71.4
1787,2,2025-01-02T15:10:00,72.3
1788,3,2025-01-02T15:20:00,73.2
1789,1,2025-01-02T15:30:00,74.1
1790,2,2025-01-02T15:40:00,75.0
1791,3,2025-01-02T15:50:00,75.9
1792,1,2025-01-02T16:00:00,76.8
1793,2,2025-01-02T16:10:00,77.7
1794,3,2025-01-02T16:20:00,78.6
1795,1,2025-01-02T16:30:00,79.5
1796,2,2025-01-02T16:40:00,80.4
1797,3,2025-01-02T16:50:00,81.3
1798,1,2025-01-02T17:00:00,82.2
1799,2,2025-01-02T17:10:00,83.1
